year,state,county,cause_category,cause,cause_code,deaths,population,crude_rate
2018,Maryland,"Howard County, MD",Accidental drug overdose,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,15.0,323196.0,Unreliable
2018,Maryland,"Howard County, MD",,"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent",Y12,27.0,323196.0,8.4
2018,Maryland,"Montgomery County, MD",Transport accidents (unintentional injuries),Pedestrian injured in traffic accident involving other and unspecified motor vehicles,V09.2,14.0,1052567.0,Unreliable
2018,Maryland,"Montgomery County, MD",Transport accidents (unintentional injuries),"Person injured in unspecified motor-vehicle accident, traffic",V89.2,12.0,1052567.0,Unreliable
2018,Maryland,"Montgomery County, MD",Nontransport accidents,Fall on and from stairs and steps,W10,12.0,1052567.0,Unreliable
2018,Maryland,"Montgomery County, MD",Nontransport accidents,Unspecified fall,W19,49.0,1052567.0,4.7
2018,Maryland,"Montgomery County, MD",Accidental drug overdose,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,20.0,1052567.0,1.9
2018,Maryland,"Montgomery County, MD",Accidental drug overdose,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,16.0,1052567.0,Unreliable
2018,Maryland,"Montgomery County, MD",Intentional self-harm (suicide),"Intentional self-harm by hanging, strangulation and suffocation",X70,39.0,1052567.0,3.7
2018,Maryland,"Montgomery County, MD",Intentional self-harm (suicide),Intentional self-harm by other and unspecified firearm discharge,X74,25.0,1052567.0,2.4
2018,Maryland,"Montgomery County, MD",Assault (homicide),Assault by other and unspecified firearm discharge,X95,15.0,1052567.0,Unreliable
2018,Maryland,"Montgomery County, MD",,"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent",Y12,35.0,1052567.0,3.3
2018,Maryland,"Montgomery County, MD",,"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent",Y14,15.0,1052567.0,Unreliable
2018,Maryland,"Prince George's County, MD",Transport accidents (unintentional injuries),Pedestrian injured in traffic accident involving other and unspecified motor vehicles,V09.2,18.0,909308.0,Unreliable
2018,Maryland,"Prince George's County, MD",Transport accidents (unintentional injuries),"Person injured in unspecified motor-vehicle accident, traffic",V89.2,30.0,909308.0,3.3
2018,Maryland,"Prince George's County, MD",Nontransport accidents,Unspecified fall,W19,39.0,909308.0,4.3
2018,Maryland,"Prince George's County, MD",Accidental drug overdose,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,29.0,909308.0,3.2
2018,Maryland,"Prince George's County, MD",Accidental drug overdose,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,14.0,909308.0,Unreliable
2018,Maryland,"Prince George's County, MD",Intentional self-harm (suicide),"Intentional self-harm by hanging, strangulation and suffocation",X70,20.0,909308.0,2.2
2018,Maryland,"Prince George's County, MD",Intentional self-harm (suicide),Intentional self-harm by other and unspecified firearm discharge,X74,20.0,909308.0,2.2
2018,Maryland,"Prince George's County, MD",Assault (homicide),Assault by other and unspecified firearm discharge,X95,62.0,909308.0,6.8
2018,Maryland,"Prince George's County, MD",Assault (homicide),Assault by sharp object,X99,10.0,909308.0,Unreliable
2018,Maryland,"Prince George's County, MD",Assault (homicide),Assault by unspecified means,Y09,14.0,909308.0,Unreliable
2018,Maryland,"Prince George's County, MD",,"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent",Y12,65.0,909308.0,7.1
2018,Maryland,"Prince George's County, MD",,"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent",Y14,14.0,909308.0,Unreliable
2018,Maryland,"Queen Anne's County, MD",,"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent",Y12,16.0,50251.0,Unreliable
2018,Maryland,"St. Mary's County, MD",,"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent",Y12,17.0,112664.0,Unreliable
2018,Maryland,"Washington County, MD",Nontransport accidents,Unspecified fall,W19,16.0,150926.0,Unreliable
2018,Maryland,"Washington County, MD",Accidental drug overdose,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,14.0,150926.0,Unreliable
2018,Maryland,"Washington County, MD",,"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent",Y12,55.0,150926.0,36.4
2018,Maryland,"Wicomico County, MD",,"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent",Y12,18.0,103195.0,Unreliable
2018,Maryland,"Baltimore city, MD",Transport accidents (unintentional injuries),Pedestrian injured in traffic accident involving other and unspecified motor vehicles,V09.2,15.0,602495.0,Unreliable
2018,Maryland,"Baltimore city, MD",Transport accidents (unintentional injuries),"Person injured in unspecified motor-vehicle accident, traffic",V89.2,15.0,602495.0,Unreliable
2018,Maryland,"Baltimore city, MD",Nontransport accidents,Fall on and from stairs and steps,W10,14.0,602495.0,Unreliable
2018,Maryland,"Baltimore city, MD",Nontransport accidents,Other fall on same level,W18,12.0,602495.0,Unreliable
2018,Maryland,"Baltimore city, MD",Nontransport accidents,Unspecified fall,W19,58.0,602495.0,9.6
2018,Maryland,"Baltimore city, MD",Nontransport accidents,Exposure to uncontrolled fire in building or structure,X00,14.0,602495.0,Unreliable
2018,Maryland,"Baltimore city, MD",Accidental drug overdose,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,123.0,602495.0,20.4
2018,Maryland,"Baltimore city, MD",Accidental drug overdose,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,51.0,602495.0,8.5
2018,Maryland,"Baltimore city, MD",Nontransport accidents,Exposure to unspecified factor causing other and unspecified injury,X59.9,11.0,602495.0,Unreliable
2018,Maryland,"Baltimore city, MD",Intentional self-harm (suicide),"Intentional self-harm by hanging, strangulation and suffocation",X70,22.0,602495.0,3.7
2018,Maryland,"Baltimore city, MD",Intentional self-harm (suicide),Intentional self-harm by other and unspecified firearm discharge,X74,18.0,602495.0,Unreliable
2018,Maryland,"Baltimore city, MD",Assault (homicide),Assault by other and unspecified firearm discharge,X95,222.0,602495.0,36.8
2018,Maryland,"Baltimore city, MD",Assault (homicide),Assault by sharp object,X99,12.0,602495.0,Unreliable
2018,Maryland,"Baltimore city, MD",Assault (homicide),Assault by unspecified means,Y09,19.0,602495.0,Unreliable
2018,Maryland,"Baltimore city, MD",,"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent",Y12,397.0,602495.0,65.9
2018,Maryland,"Baltimore city, MD",,"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent",Y14,81.0,602495.0,13.4
