year,state,county,cause_category,cause,cause_code,deaths,population,crude_rate
2018,Texas,"El Paso County, TX",Intentional self-harm (suicide),"Intentional self-harm by hanging, strangulation and suffocation",X70,31.0,840758.0,3.7
2018,Texas,"El Paso County, TX",Intentional self-harm (suicide),Intentional self-harm by other and unspecified firearm discharge,X74,39.0,840758.0,4.6
2018,Texas,"El Paso County, TX",Assault (homicide),Assault by handgun discharge,X93,10.0,840758.0,Unreliable
2018,Texas,"El Paso County, TX",Assault (homicide),Assault by other and unspecified firearm discharge,X95,11.0,840758.0,Unreliable
2018,Texas,"Fort Bend County, TX",Transport accidents (unintentional injuries),"Person injured in unspecified motor-vehicle accident, traffic",V89.2,14.0,787858.0,Unreliable
2018,Texas,"Fort Bend County, TX",Nontransport accidents,Unspecified fall,W19,23.0,787858.0,2.9
2018,Texas,"Fort Bend County, TX",Accidental drug overdose,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,19.0,787858.0,Unreliable
2018,Texas,"Fort Bend County, TX",Accidental drug overdose,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,19.0,787858.0,Unreliable
2018,Texas,"Fort Bend County, TX",Intentional self-harm (suicide),"Intentional self-harm by hanging, strangulation and suffocation",X70,27.0,787858.0,3.4
2018,Texas,"Fort Bend County, TX",Intentional self-harm (suicide),Intentional self-harm by handgun discharge,X72,30.0,787858.0,3.8
2018,Texas,"Fort Bend County, TX",Intentional self-harm (suicide),Intentional self-harm by other and unspecified firearm discharge,X74,19.0,787858.0,Unreliable
2018,Texas,"Fort Bend County, TX",Assault (homicide),Assault by other and unspecified firearm discharge,X95,20.0,787858.0,2.5
2018,Texas,"Galveston County, TX",Nontransport accidents,Unspecified fall,W19,10.0,337890.0,Unreliable
2018,Texas,"Galveston County, TX",Accidental drug overdose,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,10.0,337890.0,Unreliable
2018,Texas,"Galveston County, TX",Accidental drug overdose,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,24.0,337890.0,7.1
2018,Texas,"Galveston County, TX",Accidental drug overdose,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,19.0,337890.0,Unreliable
2018,Texas,"Galveston County, TX",Intentional self-harm (suicide),Intentional self-harm by other and unspecified firearm discharge,X74,32.0,337890.0,9.5
2018,Texas,"Galveston County, TX",Assault (homicide),Assault by other and unspecified firearm discharge,X95,21.0,337890.0,6.2
2018,Texas,"Grayson County, TX",Intentional self-harm (suicide),Intentional self-harm by other and unspecified firearm discharge,X74,10.0,133991.0,Unreliable
2018,Texas,"Guadalupe County, TX",Transport accidents (unintentional injuries),"Person injured in unspecified motor-vehicle accident, traffic",V89.2,14.0,163694.0,Unreliable
2018,Texas,"Guadalupe County, TX",Nontransport accidents,Unspecified fall,W19,11.0,163694.0,Unreliable
2018,Texas,"Guadalupe County, TX",Intentional self-harm (suicide),Intentional self-harm by other and unspecified firearm discharge,X74,10.0,163694.0,Unreliable
2018,Texas,"Harris County, TX",Transport accidents (unintentional injuries),"Pedestrian injured in collision with car, pick-up truck or van, traffic accident",V03.1,59.0,4698619.0,1.3
2018,Texas,"Harris County, TX",Transport accidents (unintentional injuries),Pedestrian injured in traffic accident involving other and unspecified motor vehicles,V09.2,34.0,4698619.0,0.7
2018,Texas,"Harris County, TX",Transport accidents (unintentional injuries),"Motorcycle rider injured in collision with car, pick-up truck or van, driver injured in traffic accident",V23.4,23.0,4698619.0,0.5
2018,Texas,"Harris County, TX",Transport accidents (unintentional injuries),"Motorcycle rider injured in collision with fixed or stationary object, driver injured in traffic accident",V27.4,12.0,4698619.0,Unreliable
2018,Texas,"Harris County, TX",Transport accidents (unintentional injuries),"Car occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident",V43.5,50.0,4698619.0,1.1
2018,Texas,"Harris County, TX",Transport accidents (unintentional injuries),"Car occupant injured in collision with car, pick-up truck or van, passenger injured in traffic accident",V43.6,24.0,4698619.0,0.5
2018,Texas,"Harris County, TX",Transport accidents (unintentional injuries),"Car occupant injured in collision with heavy transport vehicle or bus, driver injured in traffic accident",V44.5,10.0,4698619.0,Unreliable
2018,Texas,"Harris County, TX",Transport accidents (unintentional injuries),"Car occupant injured in collision with fixed or stationary object, driver injured in traffic accident",V47.5,34.0,4698619.0,0.7
2018,Texas,"Harris County, TX",Transport accidents (unintentional injuries),Car occupant [any] injured in unspecified traffic accident,V49.9,18.0,4698619.0,Unreliable
2018,Texas,"Harris County, TX",Transport accidents (unintentional injuries),"Occupant of pick-up truck or van injured in collision with fixed or stationary object, driver injured in traffic accident",V57.5,11.0,4698619.0,Unreliable
2018,Texas,"Harris County, TX",Transport accidents (unintentional injuries),Person injured in collision between other specified motor vehicles (traffic),V87.7,25.0,4698619.0,0.5
2018,Texas,"Harris County, TX",Transport accidents (unintentional injuries),"Person injured in unspecified motor-vehicle accident, traffic",V89.2,75.0,4698619.0,1.6
2018,Texas,"Harris County, TX",Nontransport accidents,Other fall on same level,W18,20.0,4698619.0,0.4
2018,Texas,"Harris County, TX",Nontransport accidents,Unspecified fall,W19,278.0,4698619.0,5.9
2018,Texas,"Harris County, TX",Nontransport accidents,"Struck by thrown, projected or falling object",W20,11.0,4698619.0,Unreliable
2018,Texas,"Harris County, TX",Nontransport accidents,Drowning and submersion while in bath-tub,W65,16.0,4698619.0,Unreliable
2018,Texas,"Harris County, TX",Nontransport accidents,Drowning and submersion while in swimming-pool,W67,11.0,4698619.0,Unreliable
2018,Texas,"Harris County, TX",Nontransport accidents,Drowning and submersion while in natural water,W69,22.0,4698619.0,0.5
2018,Texas,"Harris County, TX",Nontransport accidents,Inhalation and ingestion of food causing obstruction of respiratory tract,W79,16.0,4698619.0,Unreliable
2018,Texas,"Harris County, TX",Nontransport accidents,Inhalation and ingestion of other objects causing obstruction of respiratory tract,W80,31.0,4698619.0,0.7
2018,Texas,"Harris County, TX",Nontransport accidents,Exposure to uncontrolled fire in building or structure,X00,12.0,4698619.0,Unreliable
2018,Texas,"Harris County, TX",Accidental drug overdose,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,61.0,4698619.0,1.3
2018,Texas,"Harris County, TX",Accidental drug overdose,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,246.0,4698619.0,5.2
2018,Texas,"Harris County, TX",Accidental drug overdose,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,229.0,4698619.0,4.9
2018,Texas,"Harris County, TX",Nontransport accidents,Accidental poisoning by and exposure to alcohol,X45,30.0,4698619.0,0.6
2018,Texas,"Harris County, TX",Nontransport accidents,Exposure to unspecified factor causing other and unspecified injury,X59.9,52.0,4698619.0,1.1
2018,Texas,"Harris County, TX",Intentional self-harm (suicide),"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,32.0,4698619.0,0.7
2018,Texas,"Harris County, TX",Intentional self-harm (suicide),"Intentional self-harm by hanging, strangulation and suffocation",X70,125.0,4698619.0,2.7
2018,Texas,"Harris County, TX",Intentional self-harm (suicide),"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,23.0,4698619.0,0.5
2018,Texas,"Harris County, TX",Intentional self-harm (suicide),Intentional self-harm by other and unspecified firearm discharge,X74,241.0,4698619.0,5.1
2018,Texas,"Harris County, TX",Intentional self-harm (suicide),Intentional self-harm by jumping from a high place,X80,15.0,4698619.0,Unreliable
2018,Texas,"Harris County, TX",Assault (homicide),"Assault by hanging, strangulation and suffocation",X91,12.0,4698619.0,Unreliable
2018,Texas,"Harris County, TX",Assault (homicide),"Assault by rifle, shotgun and larger firearm discharge",X94,10.0,4698619.0,Unreliable
2018,Texas,"Harris County, TX",Assault (homicide),Assault by other and unspecified firearm discharge,X95,291.0,4698619.0,6.2
2018,Texas,"Harris County, TX",Assault (homicide),Assault by sharp object,X99,26.0,4698619.0,0.6
2018,Texas,"Harris County, TX",Assault (homicide),Assault by unspecified means,Y09,30.0,4698619.0,0.6
2018,Texas,"Harris County, TX",,"Unspecified event, undetermined intent",Y34,21.0,4698619.0,0.4
2018,Texas,"Hays County, TX",Transport accidents (unintentional injuries),"Person injured in unspecified motor-vehicle accident, traffic",V89.2,19.0,222631.0,Unreliable
2018,Texas,"Hays County, TX",Intentional self-harm (suicide),Intentional self-harm by other and unspecified firearm discharge,X74,13.0,222631.0,Unreliable
2018,Texas,"Henderson County, TX",Intentional self-harm (suicide),Intentional self-harm by other and unspecified firearm discharge,X74,12.0,82299.0,Unreliable
2018,Texas,"Hidalgo County, TX",Transport accidents (unintentional injuries),Car occupant [any] injured in unspecified traffic accident,V49.9,10.0,865939.0,Unreliable
2018,Texas,"Hidalgo County, TX",Transport accidents (unintentional injuries),"Person injured in unspecified motor-vehicle accident, traffic",V89.2,36.0,865939.0,4.2
2018,Texas,"Hidalgo County, TX",Accidental drug overdose,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,16.0,865939.0,Unreliable
2018,Texas,"Hidalgo County, TX",Accidental drug overdose,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10.0,865939.0,Unreliable
2018,Texas,"Hidalgo County, TX",Intentional self-harm (suicide),"Intentional self-harm by hanging, strangulation and suffocation",X70,21.0,865939.0,2.4
2018,Texas,"Hidalgo County, TX",Intentional self-harm (suicide),Intentional self-harm by other and unspecified firearm discharge,X74,15.0,865939.0,Unreliable
2018,Texas,"Hood County, TX",Intentional self-harm (suicide),Intentional self-harm by other and unspecified firearm discharge,X74,11.0,60537.0,Unreliable
2018,Texas,"Hunt County, TX",Transport accidents (unintentional injuries),"Person injured in unspecified motor-vehicle accident, traffic",V89.2,10.0,96493.0,Unreliable
2018,Texas,"Jefferson County, TX",Transport accidents (unintentional injuries),"Person injured in unspecified motor-vehicle accident, traffic",V89.2,13.0,255001.0,Unreliable
2018,Texas,"Jefferson County, TX",Accidental drug overdose,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,14.0,255001.0,Unreliable
2018,Texas,"Jefferson County, TX",Accidental drug overdose,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10.0,255001.0,Unreliable
2018,Texas,"Jefferson County, TX",Intentional self-harm (suicide),"Intentional self-harm by hanging, strangulation and suffocation",X70,10.0,255001.0,Unreliable
2018,Texas,"Jefferson County, TX",Intentional self-harm (suicide),Intentional self-harm by other and unspecified firearm discharge,X74,19.0,255001.0,Unreliable
2018,Texas,"Jefferson County, TX",Assault (homicide),Assault by other and unspecified firearm discharge,X95,22.0,255001.0,8.6
2018,Texas,"Johnson County, TX",Transport accidents (unintentional injuries),Person injured in collision between other specified motor vehicles (traffic),V87.7,17.0,171361.0,Unreliable
2018,Texas,"Johnson County, TX",Nontransport accidents,Other fall on same level,W18,13.0,171361.0,Unreliable
2018,Texas,"Johnson County, TX",Intentional self-harm (suicide),Intentional self-harm by other and unspecified firearm discharge,X74,18.0,171361.0,Unreliable
2018,Texas,"Kaufman County, TX",Intentional self-harm (suicide),Intentional self-harm by other and unspecified firearm discharge,X74,16.0,128622.0,Unreliable
2018,Texas,"Kerr County, TX",Intentional self-harm (suicide),Intentional self-harm by other and unspecified firearm discharge,X74,14.0,52405.0,Unreliable
2018,Texas,"Lamar County, TX",Transport accidents (unintentional injuries),"Person injured in unspecified motor-vehicle accident, traffic",V89.2,14.0,49728.0,Unreliable
2018,Texas,"Lubbock County, TX",Transport accidents (unintentional injuries),"Person injured in unspecified motor-vehicle accident, traffic",V89.2,23.0,307412.0,7.5
2018,Texas,"Lubbock County, TX",Nontransport accidents,Other fall on same level,W18,45.0,307412.0,14.6
2018,Texas,"Lubbock County, TX",Accidental drug overdose,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,16.0,307412.0,Unreliable
2018,Texas,"Lubbock County, TX",Accidental drug overdose,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,18.0,307412.0,Unreliable
2018,Texas,"Lubbock County, TX",Intentional self-harm (suicide),"Intentional self-harm by hanging, strangulation and suffocation",X70,16.0,307412.0,Unreliable
2018,Texas,"Lubbock County, TX",Intentional self-harm (suicide),Intentional self-harm by other and unspecified firearm discharge,X74,24.0,307412.0,7.8
2018,Texas,"Lubbock County, TX",Assault (homicide),Assault by other and unspecified firearm discharge,X95,13.0,307412.0,Unreliable
2018,Texas,"McLennan County, TX",Transport accidents (unintentional injuries),"Person injured in unspecified motor-vehicle accident, traffic",V89.2,13.0,254607.0,Unreliable
2018,Texas,"McLennan County, TX",Accidental drug overdose,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11.0,254607.0,Unreliable
2018,Texas,"McLennan County, TX",Accidental drug overdose,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11.0,254607.0,Unreliable
2018,Texas,"McLennan County, TX",Intentional self-harm (suicide),"Intentional self-harm by hanging, strangulation and suffocation",X70,10.0,254607.0,Unreliable
2018,Texas,"McLennan County, TX",Intentional self-harm (suicide),Intentional self-harm by other and unspecified firearm discharge,X74,21.0,254607.0,8.2
2018,Texas,"Midland County, TX",Transport accidents (unintentional injuries),Person injured in collision between other specified motor vehicles (traffic),V87.7,10.0,172578.0,Unreliable
2018,Texas,"Midland County, TX",Transport accidents (unintentional injuries),"Person injured in unspecified motor-vehicle accident, traffic",V89.2,10.0,172578.0,Unreliable
2018,Texas,"Midland County, TX",Intentional self-harm (suicide),Intentional self-harm by other and unspecified firearm discharge,X74,15.0,172578.0,Unreliable
2018,Texas,"Montgomery County, TX",Nontransport accidents,Unspecified fall,W19,20.0,590925.0,3.4
2018,Texas,"Montgomery County, TX",Accidental drug overdose,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,14.0,590925.0,Unreliable
2018,Texas,"Montgomery County, TX",Accidental drug overdose,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,14.0,590925.0,Unreliable
2018,Texas,"Montgomery County, TX",Accidental drug overdose,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,31.0,590925.0,5.2
2018,Texas,"Montgomery County, TX",Intentional self-harm (suicide),"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,10.0,590925.0,Unreliable
2018,Texas,"Montgomery County, TX",Intentional self-harm (suicide),"Intentional self-harm by hanging, strangulation and suffocation",X70,20.0,590925.0,3.4
2018,Texas,"Montgomery County, TX",Intentional self-harm (suicide),Intentional self-harm by other and unspecified firearm discharge,X74,45.0,590925.0,7.6
2018,Texas,"Montgomery County, TX",Assault (homicide),Assault by other and unspecified firearm discharge,X95,13.0,590925.0,Unreliable
2018,Texas,"Nacogdoches County, TX",Intentional self-harm (suicide),Intentional self-harm by other and unspecified firearm discharge,X74,11.0,65711.0,Unreliable
2018,Texas,"Nueces County, TX",Transport accidents (unintentional injuries),Pedestrian injured in traffic accident involving other and unspecified motor vehicles,V09.2,15.0,362265.0,Unreliable
