year,state,county,cause_category,cause,cause_code,deaths,population,crude_rate
2018,Texas,"Atascosa County, TX",Ischemic heart disease,"Acute ischaemic heart disease, unspecified",I24.9,13.0,50310.0,Unreliable
2018,Texas,"Atascosa County, TX",Ischemic heart disease,Atherosclerotic heart disease,I25.1,18.0,50310.0,Unreliable
2018,Texas,"Atascosa County, TX",Other diseases of the circulatory system,"Cardiac arrest, unspecified",I46.9,29.0,50310.0,57.6
2018,Texas,"Atascosa County, TX",Influenza and pneumonia,"Pneumonia, unspecified",J18.9,11.0,50310.0,Unreliable
2018,Texas,"Atascosa County, TX",Chronic lower respiratory diseases,"Chronic obstructive pulmonary disease, unspecified",J44.9,10.0,50310.0,Unreliable
2018,Texas,"Austin County, TX",Malignant neoplasms,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,11.0,29989.0,Unreliable
2018,Texas,"Austin County, TX",Alzheimer disease and dementia,Unspecified dementia,F03,11.0,29989.0,Unreliable
2018,Texas,"Austin County, TX",Ischemic heart disease,"Acute myocardial infarction, unspecified",I21.9,14.0,29989.0,Unreliable
2018,Texas,"Austin County, TX",Ischemic heart disease,"Atherosclerotic cardiovascular disease, so described",I25.0,22.0,29989.0,73.4
2018,Texas,"Austin County, TX",Chronic lower respiratory diseases,"Chronic obstructive pulmonary disease, unspecified",J44.9,13.0,29989.0,Unreliable
2018,Texas,"Bandera County, TX",Malignant neoplasms,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,12.0,22824.0,Unreliable
2018,Texas,"Bandera County, TX",Alzheimer disease and dementia,"Senile degeneration of brain, not elsewhere classified",G31.1,16.0,22824.0,Unreliable
2018,Texas,"Bandera County, TX",Ischemic heart disease,"Acute myocardial infarction, unspecified",I21.9,23.0,22824.0,100.8
2018,Texas,"Bandera County, TX",Chronic lower respiratory diseases,"Chronic obstructive pulmonary disease, unspecified",J44.9,12.0,22824.0,Unreliable
2018,Texas,"Bastrop County, TX",Sepsis,"Septicaemia, unspecified",A41.9,14.0,86976.0,Unreliable
2018,Texas,"Bastrop County, TX",Malignant neoplasms,"Pancreas, unspecified - Malignant neoplasms",C25.9,10.0,86976.0,Unreliable
2018,Texas,"Bastrop County, TX",Malignant neoplasms,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,45.0,86976.0,51.7
2018,Texas,"Bastrop County, TX",Malignant neoplasms,"Breast, unspecified - Malignant neoplasms",C50.9,10.0,86976.0,Unreliable
2018,Texas,"Bastrop County, TX",Alzheimer disease and dementia,Unspecified dementia,F03,21.0,86976.0,24.1
2018,Texas,"Bastrop County, TX",Alzheimer disease and dementia,"Alzheimer disease, unspecified",G30.9,29.0,86976.0,33.3
2018,Texas,"Bastrop County, TX",Hypertensive diseases,Hypertensive heart disease without (congestive) heart failure,I11.9,10.0,86976.0,Unreliable
2018,Texas,"Bastrop County, TX",Ischemic heart disease,"Acute myocardial infarction, unspecified",I21.9,31.0,86976.0,35.6
2018,Texas,"Bastrop County, TX",Ischemic heart disease,"Atherosclerotic cardiovascular disease, so described",I25.0,19.0,86976.0,Unreliable
2018,Texas,"Bastrop County, TX",Ischemic heart disease,Atherosclerotic heart disease,I25.1,22.0,86976.0,25.3
2018,Texas,"Bastrop County, TX",Other diseases of the circulatory system,Congestive heart failure,I50.0,16.0,86976.0,Unreliable
2018,Texas,"Bastrop County, TX",Cerebrovascular diseases,"Stroke, not specified as haemorrhage or infarction",I64,15.0,86976.0,Unreliable
2018,Texas,"Bastrop County, TX",Chronic lower respiratory diseases,"Chronic obstructive pulmonary disease, unspecified",J44.9,27.0,86976.0,31.0
2018,Texas,"Bee County, TX",Malignant neoplasms,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,10.0,32587.0,Unreliable
2018,Texas,"Bee County, TX",Alzheimer disease and dementia,Unspecified dementia,F03,10.0,32587.0,Unreliable
2018,Texas,"Bee County, TX",Ischemic heart disease,"Atherosclerotic cardiovascular disease, so described",I25.0,15.0,32587.0,Unreliable
2018,Texas,"Bee County, TX",Ischemic heart disease,Atherosclerotic heart disease,I25.1,14.0,32587.0,Unreliable
2018,Texas,"Bee County, TX",Other diseases of the circulatory system,Congestive heart failure,I50.0,16.0,32587.0,Unreliable
2018,Texas,"Bee County, TX",Chronic lower respiratory diseases,"Chronic obstructive pulmonary disease, unspecified",J44.9,10.0,32587.0,Unreliable
2018,Texas,"Bell County, TX",Sepsis,"Septicaemia, unspecified",A41.9,39.0,355642.0,11.0
2018,Texas,"Bell County, TX",Malignant neoplasms,"Oesophagus, unspecified - Malignant neoplasms",C15.9,11.0,355642.0,Unreliable
2018,Texas,"Bell County, TX",Malignant neoplasms,"Colon, unspecified - Malignant neoplasms",C18.9,31.0,355642.0,8.7
2018,Texas,"Bell County, TX",Malignant neoplasms,Liver cell carcinoma - Malignant neoplasms,C22.0,16.0,355642.0,Unreliable
2018,Texas,"Bell County, TX",Malignant neoplasms,"Pancreas, unspecified - Malignant neoplasms",C25.9,28.0,355642.0,7.9
2018,Texas,"Bell County, TX",Malignant neoplasms,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,124.0,355642.0,34.9
2018,Texas,"Bell County, TX",Malignant neoplasms,"Breast, unspecified - Malignant neoplasms",C50.9,41.0,355642.0,11.5
2018,Texas,"Bell County, TX",Malignant neoplasms,Malignant neoplasm of ovary,C56,10.0,355642.0,Unreliable
2018,Texas,"Bell County, TX",Malignant neoplasms,Malignant neoplasm of prostate,C61,32.0,355642.0,9.0
2018,Texas,"Bell County, TX",Malignant neoplasms,"Malignant neoplasm of kidney, except renal pelvis",C64,18.0,355642.0,Unreliable
2018,Texas,"Bell County, TX",Malignant neoplasms,"Bladder, unspecified - Malignant neoplasms",C67.9,12.0,355642.0,Unreliable
2018,Texas,"Bell County, TX",Malignant neoplasms,Malignant neoplasm without specification of site,C80,23.0,355642.0,6.5
2018,Texas,"Bell County, TX",Malignant neoplasms,Multiple myeloma - Malignant neoplasms,C90.0,11.0,355642.0,Unreliable
2018,Texas,"Bell County, TX",Diabetes,"Non-insulin-dependent diabetes mellitus, with renal complications",E11.2,13.0,355642.0,Unreliable
2018,Texas,"Bell County, TX",Diabetes,"Unspecified diabetes mellitus, without complications",E14.9,22.0,355642.0,6.2
2018,Texas,"Bell County, TX",Alzheimer disease and dementia,Unspecified dementia,F03,49.0,355642.0,13.8
2018,Texas,"Bell County, TX",Alzheimer disease and dementia,"Alzheimer disease, unspecified",G30.9,103.0,355642.0,29.0
2018,Texas,"Bell County, TX",Alzheimer disease and dementia,"Senile degeneration of brain, not elsewhere classified",G31.1,34.0,355642.0,9.6
2018,Texas,"Bell County, TX",Hypertensive diseases,Essential (primary) hypertension,I10,18.0,355642.0,Unreliable
2018,Texas,"Bell County, TX",Hypertensive diseases,Hypertensive heart disease with (congestive) heart failure,I11.0,14.0,355642.0,Unreliable
2018,Texas,"Bell County, TX",Hypertensive diseases,Hypertensive heart disease without (congestive) heart failure,I11.9,18.0,355642.0,Unreliable
2018,Texas,"Bell County, TX",Hypertensive diseases,Hypertensive renal disease with renal failure,I12.0,13.0,355642.0,Unreliable
2018,Texas,"Bell County, TX",Ischemic heart disease,Acute subendocardial myocardial infarction,I21.4,13.0,355642.0,Unreliable
2018,Texas,"Bell County, TX",Ischemic heart disease,"Acute myocardial infarction, unspecified",I21.9,46.0,355642.0,12.9
2018,Texas,"Bell County, TX",Ischemic heart disease,"Atherosclerotic cardiovascular disease, so described",I25.0,100.0,355642.0,28.1
2018,Texas,"Bell County, TX",Ischemic heart disease,Atherosclerotic heart disease,I25.1,113.0,355642.0,31.8
2018,Texas,"Bell County, TX",Other diseases of the circulatory system,"Cardiac arrest, unspecified",I46.9,10.0,355642.0,Unreliable
2018,Texas,"Bell County, TX",Other diseases of the circulatory system,Atrial fibrillation and flutter,I48,12.0,355642.0,Unreliable
2018,Texas,"Bell County, TX",Other diseases of the circulatory system,Congestive heart failure,I50.0,36.0,355642.0,10.1
2018,Texas,"Bell County, TX",Cerebrovascular diseases,"Intracerebral haemorrhage, unspecified",I61.9,11.0,355642.0,Unreliable
2018,Texas,"Bell County, TX",Cerebrovascular diseases,"Cerebral infarction, unspecified",I63.9,11.0,355642.0,Unreliable
2018,Texas,"Bell County, TX",Cerebrovascular diseases,"Stroke, not specified as haemorrhage or infarction",I64,37.0,355642.0,10.4
2018,Texas,"Bell County, TX",Influenza and pneumonia,"Pneumonia, unspecified",J18.9,22.0,355642.0,6.2
2018,Texas,"Bell County, TX",Chronic lower respiratory diseases,Chronic obstructive pulmonary disease with acute lower respiratory infection,J44.0,13.0,355642.0,Unreliable
2018,Texas,"Bell County, TX",Chronic lower respiratory diseases,"Chronic obstructive pulmonary disease with acute exacerbation, unspecified",J44.1,11.0,355642.0,Unreliable
2018,Texas,"Bell County, TX",Chronic lower respiratory diseases,"Chronic obstructive pulmonary disease, unspecified",J44.9,86.0,355642.0,24.2
2018,Texas,"Bell County, TX",Renal failure,"Chronic kidney disease, stage 5",N18.5,24.0,355642.0,6.7
2018,Texas,"Bell County, TX",Renal failure,"Chronic renal failure, unspecified",N18.9,12.0,355642.0,Unreliable
2018,Texas,"Bell County, TX",Renal failure,Unspecified renal failure,N19,11.0,355642.0,Unreliable
2018,Texas,"Bexar County, TX",Sepsis,"Septicaemia, unspecified",A41.9,277.0,1986049.0,13.9
2018,Texas,"Bexar County, TX",Malignant neoplasms,"Oesophagus, unspecified - Malignant neoplasms",C15.9,67.0,1986049.0,3.4
2018,Texas,"Bexar County, TX",Malignant neoplasms,"Stomach, unspecified - Malignant neoplasms",C16.9,62.0,1986049.0,3.1
2018,Texas,"Bexar County, TX",Malignant neoplasms,"Colon, unspecified - Malignant neoplasms",C18.9,236.0,1986049.0,11.9
2018,Texas,"Bexar County, TX",Malignant neoplasms,Malignant neoplasm of rectosigmoid junction,C19,16.0,1986049.0,Unreliable
2018,Texas,"Bexar County, TX",Malignant neoplasms,Malignant neoplasm of rectum,C20,33.0,1986049.0,1.7
2018,Texas,"Bexar County, TX",Malignant neoplasms,Liver cell carcinoma - Malignant neoplasms,C22.0,131.0,1986049.0,6.6
2018,Texas,"Bexar County, TX",Malignant neoplasms,Intrahepatic bile duct carcinoma - Malignant neoplasms,C22.1,49.0,1986049.0,2.5
2018,Texas,"Bexar County, TX",Malignant neoplasms,"Liver, unspecified - Malignant neoplasms",C22.9,49.0,1986049.0,2.5
2018,Texas,"Bexar County, TX",Malignant neoplasms,"Pancreas, unspecified - Malignant neoplasms",C25.9,216.0,1986049.0,10.9
2018,Texas,"Bexar County, TX",Malignant neoplasms,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,457.0,1986049.0,23.0
2018,Texas,"Bexar County, TX",Malignant neoplasms,"Malignant melanoma of skin, unspecified - Malignant neoplasms",C43.9,23.0,1986049.0,1.2
2018,Texas,"Bexar County, TX",Malignant neoplasms,"Connective and soft tissue, unspecified - Malignant neoplasms",C49.9,19.0,1986049.0,Unreliable
2018,Texas,"Bexar County, TX",Malignant neoplasms,"Breast, unspecified - Malignant neoplasms",C50.9,222.0,1986049.0,11.2
2018,Texas,"Bexar County, TX",Malignant neoplasms,"Cervix uteri, unspecified - Malignant neoplasms",C53.9,42.0,1986049.0,2.1
2018,Texas,"Bexar County, TX",Malignant neoplasms,Endometrium - Malignant neoplasms,C54.1,32.0,1986049.0,1.6
2018,Texas,"Bexar County, TX",Malignant neoplasms,"Malignant neoplasm of uterus, part unspecified",C55,27.0,1986049.0,1.4
2018,Texas,"Bexar County, TX",Malignant neoplasms,Malignant neoplasm of ovary,C56,74.0,1986049.0,3.7
2018,Texas,"Bexar County, TX",Malignant neoplasms,Malignant neoplasm of prostate,C61,127.0,1986049.0,6.4
2018,Texas,"Bexar County, TX",Malignant neoplasms,"Malignant neoplasm of kidney, except renal pelvis",C64,76.0,1986049.0,3.8
2018,Texas,"Bexar County, TX",Malignant neoplasms,"Bladder, unspecified - Malignant neoplasms",C67.9,62.0,1986049.0,3.1
2018,Texas,"Bexar County, TX",Malignant neoplasms,"Brain, unspecified - Malignant neoplasms",C71.9,69.0,1986049.0,3.5
2018,Texas,"Bexar County, TX",Malignant neoplasms,Secondary malignant neoplasm of liver - Malignant neoplasms,C78.7,15.0,1986049.0,Unreliable
2018,Texas,"Bexar County, TX",Malignant neoplasms,Secondary malignant neoplasm of other specified sites - Malignant neoplasms,C79.8,19.0,1986049.0,Unreliable
2018,Texas,"Bexar County, TX",Malignant neoplasms,Malignant neoplasm without specification of site,C80,89.0,1986049.0,4.5
2018,Texas,"Bexar County, TX",Malignant neoplasms,Non-Hodgkin lymphoma large cell (diffuse),C83.3,26.0,1986049.0,1.3
2018,Texas,"Bexar County, TX",Malignant neoplasms,"B-cell lymphoma, unspecified - Malignant neoplasms",C85.1,20.0,1986049.0,1.0
2018,Texas,"Bexar County, TX",Malignant neoplasms,"Non-Hodgkin lymphoma, unspecified type",C85.9,41.0,1986049.0,2.1
2018,Texas,"Bexar County, TX",Malignant neoplasms,Multiple myeloma - Malignant neoplasms,C90.0,70.0,1986049.0,3.5
2018,Texas,"Bexar County, TX",Malignant neoplasms,Acute lymphoblastic leukaemia - Malignant neoplasms,C91.0,16.0,1986049.0,Unreliable
2018,Texas,"Bexar County, TX",Malignant neoplasms,Chronic lymphocytic leukaemia - Malignant neoplasms,C91.1,20.0,1986049.0,1.0
2018,Texas,"Bexar County, TX",Malignant neoplasms,Acute myeloid leukaemia - Malignant neoplasms,C92.0,50.0,1986049.0,2.5
2018,Texas,"Bexar County, TX",Malignant neoplasms,"Leukaemia, unspecified - Malignant neoplasms",C95.9,12.0,1986049.0,Unreliable
2018,Texas,"Bexar County, TX",Malignant neoplasms,Malignant neoplasms of independent (primary) multiple sites,C97,28.0,1986049.0,1.4
2018,Texas,"Bexar County, TX",Diabetes,"Non-insulin-dependent diabetes mellitus, with renal complications",E11.2,111.0,1986049.0,5.6
2018,Texas,"Bexar County, TX",Diabetes,"Non-insulin-dependent diabetes mellitus, with multiple complications",E11.7,25.0,1986049.0,1.3
2018,Texas,"Bexar County, TX",Diabetes,"Non-insulin-dependent diabetes mellitus, without complications",E11.9,84.0,1986049.0,4.2
2018,Texas,"Bexar County, TX",Diabetes,"Unspecified diabetes mellitus, with ketoacidosis",E14.1,19.0,1986049.0,Unreliable
2018,Texas,"Bexar County, TX",Diabetes,"Unspecified diabetes mellitus, with renal complications",E14.2,100.0,1986049.0,5.0
2018,Texas,"Bexar County, TX",Diabetes,"Unspecified diabetes mellitus, with peripheral circulatory complications",E14.5,13.0,1986049.0,Unreliable
2018,Texas,"Bexar County, TX",Diabetes,"Unspecified diabetes mellitus, with multiple complications",E14.7,16.0,1986049.0,Unreliable
2018,Texas,"Bexar County, TX",Diabetes,"Unspecified diabetes mellitus, without complications",E14.9,90.0,1986049.0,4.5
2018,Texas,"Bexar County, TX",Alzheimer disease and dementia,"Vascular dementia, unspecified",F01.9,71.0,1986049.0,3.6
2018,Texas,"Bexar County, TX",Alzheimer disease and dementia,Unspecified dementia,F03,246.0,1986049.0,12.4
2018,Texas,"Bexar County, TX",Alzheimer disease and dementia,Alzheimer disease with late onset,G30.1,17.0,1986049.0,Unreliable
2018,Texas,"Bexar County, TX",Alzheimer disease and dementia,"Alzheimer disease, unspecified",G30.9,702.0,1986049.0,35.3
2018,Texas,"Bexar County, TX",Alzheimer disease and dementia,"Senile degeneration of brain, not elsewhere classified",G31.1,349.0,1986049.0,17.6
2018,Texas,"Bexar County, TX",Alzheimer disease and dementia,Other specified degenerative diseases of nervous system,G31.8,19.0,1986049.0,Unreliable
2018,Texas,"Bexar County, TX",Alzheimer disease and dementia,"Degenerative disease of nervous system, unspecified",G31.9,18.0,1986049.0,Unreliable
2018,Texas,"Bexar County, TX",Hypertensive diseases,Essential (primary) hypertension,I10,76.0,1986049.0,3.8
2018,Texas,"Bexar County, TX",Hypertensive diseases,Hypertensive heart disease with (congestive) heart failure,I11.0,69.0,1986049.0,3.5
2018,Texas,"Bexar County, TX",Hypertensive diseases,Hypertensive heart disease without (congestive) heart failure,I11.9,147.0,1986049.0,7.4
2018,Texas,"Bexar County, TX",Hypertensive diseases,Hypertensive renal disease with renal failure,I12.0,76.0,1986049.0,3.8
2018,Texas,"Bexar County, TX",Hypertensive diseases,Hypertensive heart and renal disease with renal failure,I13.1,18.0,1986049.0,Unreliable
2018,Texas,"Bexar County, TX",Hypertensive diseases,Hypertensive heart and renal disease with both (congestive) heart failure and renal failure,I13.2,21.0,1986049.0,1.1
2018,Texas,"Bexar County, TX",Ischemic heart disease,Acute subendocardial myocardial infarction,I21.4,59.0,1986049.0,3.0
2018,Texas,"Bexar County, TX",Ischemic heart disease,"Acute myocardial infarction, unspecified",I21.9,435.0,1986049.0,21.9
2018,Texas,"Bexar County, TX",Ischemic heart disease,"Acute ischaemic heart disease, unspecified",I24.9,19.0,1986049.0,Unreliable
2018,Texas,"Bexar County, TX",Ischemic heart disease,"Atherosclerotic cardiovascular disease, so described",I25.0,353.0,1986049.0,17.8
2018,Texas,"Bexar County, TX",Ischemic heart disease,Atherosclerotic heart disease,I25.1,697.0,1986049.0,35.1
2018,Texas,"Bexar County, TX",Ischemic heart disease,Ischaemic cardiomyopathy,I25.5,72.0,1986049.0,3.6
2018,Texas,"Bexar County, TX",Ischemic heart disease,Other forms of chronic ischaemic heart disease,I25.8,11.0,1986049.0,Unreliable
2018,Texas,"Bexar County, TX",Ischemic heart disease,"Chronic ischaemic heart disease, unspecified",I25.9,45.0,1986049.0,2.3
2018,Texas,"Bexar County, TX",Other diseases of the circulatory system,Pulmonary embolism without mention of acute cor pulmonale,I26.9,46.0,1986049.0,2.3
2018,Texas,"Bexar County, TX",Other diseases of the circulatory system,Other secondary pulmonary hypertension,I27.2,38.0,1986049.0,1.9
2018,Texas,"Bexar County, TX",Other diseases of the circulatory system,Aortic (valve) stenosis,I35.0,61.0,1986049.0,3.1
2018,Texas,"Bexar County, TX",Other diseases of the circulatory system,"Endocarditis, valve unspecified",I38,19.0,1986049.0,Unreliable
2018,Texas,"Bexar County, TX",Other diseases of the circulatory system,Dilated cardiomyopathy,I42.0,35.0,1986049.0,1.8
2018,Texas,"Bexar County, TX",Other diseases of the circulatory system,"Cardiomyopathy, unspecified",I42.9,96.0,1986049.0,4.8
2018,Texas,"Bexar County, TX",Other diseases of the circulatory system,Other specified conduction disorders,I45.8,11.0,1986049.0,Unreliable
2018,Texas,"Bexar County, TX",Other diseases of the circulatory system,"Cardiac arrest, unspecified",I46.9,42.0,1986049.0,2.1
2018,Texas,"Bexar County, TX",Other diseases of the circulatory system,Atrial fibrillation and flutter,I48,135.0,1986049.0,6.8
2018,Texas,"Bexar County, TX",Other diseases of the circulatory system,Ventricular fibrillation and flutter,I49.0,14.0,1986049.0,Unreliable
2018,Texas,"Bexar County, TX",Other diseases of the circulatory system,"Cardiac arrhythmia, unspecified",I49.9,47.0,1986049.0,2.4
2018,Texas,"Bexar County, TX",Other diseases of the circulatory system,Congestive heart failure,I50.0,245.0,1986049.0,12.3
2018,Texas,"Bexar County, TX",Other diseases of the circulatory system,"Heart failure, unspecified",I50.9,91.0,1986049.0,4.6
2018,Texas,"Bexar County, TX",Other diseases of the circulatory system,"Cardiovascular disease, unspecified",I51.6,307.0,1986049.0,15.5
2018,Texas,"Bexar County, TX",Other diseases of the circulatory system,Cardiomegaly,I51.7,32.0,1986049.0,1.6
2018,Texas,"Bexar County, TX",Other diseases of the circulatory system,Other ill-defined heart diseases,I51.8,11.0,1986049.0,Unreliable
2018,Texas,"Bexar County, TX",Other diseases of the circulatory system,"Heart disease, unspecified",I51.9,24.0,1986049.0,1.2
2018,Texas,"Bexar County, TX",Cerebrovascular diseases,"Subarachnoid haemorrhage, unspecified",I60.9,14.0,1986049.0,Unreliable
2018,Texas,"Bexar County, TX",Cerebrovascular diseases,"Intracerebral haemorrhage, unspecified",I61.9,65.0,1986049.0,3.3
2018,Texas,"Bexar County, TX",Cerebrovascular diseases,"Intracranial haemorrhage (nontraumatic), unspecified",I62.9,48.0,1986049.0,2.4
2018,Texas,"Bexar County, TX",Cerebrovascular diseases,Cerebral infarction due to embolism of cerebral arteries,I63.4,16.0,1986049.0,Unreliable
2018,Texas,"Bexar County, TX",Cerebrovascular diseases,"Cerebral infarction, unspecified",I63.9,137.0,1986049.0,6.9
2018,Texas,"Bexar County, TX",Cerebrovascular diseases,"Stroke, not specified as haemorrhage or infarction",I64,218.0,1986049.0,11.0
2018,Texas,"Bexar County, TX",Cerebrovascular diseases,Cerebral atherosclerosis,I67.2,106.0,1986049.0,5.3
2018,Texas,"Bexar County, TX",Cerebrovascular diseases,"Cerebrovascular disease, unspecified",I67.9,60.0,1986049.0,3.0
2018,Texas,"Bexar County, TX",Cerebrovascular diseases,Sequelae of cerebral infarction,I69.3,20.0,1986049.0,1.0
2018,Texas,"Bexar County, TX",Cerebrovascular diseases,"Sequelae of stroke, not specified as haemorrhage or infarction",I69.4,32.0,1986049.0,1.6
2018,Texas,"Bexar County, TX",Cerebrovascular diseases,Sequelae of other and unspecified cerebrovascular diseases,I69.8,25.0,1986049.0,1.3
2018,Texas,"Bexar County, TX",Other diseases of the circulatory system,Dissection of aorta [any part],I71.0,19.0,1986049.0,Unreliable
2018,Texas,"Bexar County, TX",Other diseases of the circulatory system,"Peripheral vascular disease, unspecified",I73.9,40.0,1986049.0,2.0
2018,Texas,"Bexar County, TX",Influenza and pneumonia,"Influenza with other respiratory manifestations, influenza virus identified",J10.1,10.0,1986049.0,Unreliable
2018,Texas,"Bexar County, TX",Influenza and pneumonia,"Influenza with pneumonia, virus not identified",J11.0,20.0,1986049.0,1.0
2018,Texas,"Bexar County, TX",Influenza and pneumonia,"Pneumonia, unspecified",J18.9,126.0,1986049.0,6.3
2018,Texas,"Bexar County, TX",Chronic lower respiratory diseases,"Emphysema, unspecified",J43.9,22.0,1986049.0,1.1
2018,Texas,"Bexar County, TX",Chronic lower respiratory diseases,Chronic obstructive pulmonary disease with acute lower respiratory infection,J44.0,74.0,1986049.0,3.7
2018,Texas,"Bexar County, TX",Chronic lower respiratory diseases,"Chronic obstructive pulmonary disease with acute exacerbation, unspecified",J44.1,22.0,1986049.0,1.1
2018,Texas,"Bexar County, TX",Chronic lower respiratory diseases,Other specified chronic obstructive pulmonary disease,J44.8,10.0,1986049.0,Unreliable
2018,Texas,"Bexar County, TX",Chronic lower respiratory diseases,"Chronic obstructive pulmonary disease, unspecified",J44.9,479.0,1986049.0,24.1
